1709036213.397830000	192.168.65.254	172.17.0.2			2020	56052	6	1500	20	32		1516	0.000007000	0.073239000	607906	1528	4096		
1709036213.397835000	192.168.65.254	172.17.0.2			2020	56052	6	1500	20	32		1516	0.000005000	0.073244000	609354	1528	4096		
1709036213.397837000	172.17.0.2	192.168.65.254			56052	2020	6	52	20	32		68	0.000002000	0.073246000	1528	610802	6208		
1709036213.397844000	192.168.65.254	172.17.0.2			2020	56052	6	807	20	32		823	0.000007000	0.073253000	610802	1528	4096		
1709036213.397851000	192.168.65.254	172.17.0.2			2020	56052	6	1500	20	32		1516	0.000007000	0.073260000	611557	1528	4096		
1709036213.397852000	172.17.0.2	192.168.65.254			56052	2020	6	52	20	32		68	0.000001000	0.073261000	1528	613005	6253		
1709036213.398242000	192.168.65.254	172.17.0.2			2020	56052	6	1500	20	32		1516	0.000390000	0.073651000	613005	1528	4096		
1709036213.398300000	192.168.65.254	172.17.0.2			2020	56052	6	1500	20	32		1516	0.000058000	0.073709000	614453	1528	4096		
1709036213.398307000	172.17.0.2	192.168.65.254			56052	2020	6	52	20	32		68	0.000007000	0.073716000	1528	615901	6298		
1709036213.398326000	192.168.65.254	172.17.0.2			2020	56052	6	1500	20	32		1516	0.000019000	0.073735000	615901	1528	4096		
1709036213.398331000	192.168.65.254	172.17.0.2			2020	56052	6	1500	20	32		1516	0.000005000	0.073740000	617349	1528	4096		
1709036213.398333000	172.17.0.2	192.168.65.254			56052	2020	6	52	20	32		68	0.000002000	0.073742000	1528	618797	6344		
1709036213.398340000	192.168.65.254	172.17.0.2			2020	56052	6	1500	20	32		1516	0.000007000	0.073749000	618797	1528	4096		
1709036213.398345000	192.168.65.254	172.17.0.2			2020	56052	6	1500	20	32		1516	0.000005000	0.073754000	620245	1528	4096		
1709036213.398348000	172.17.0.2	192.168.65.254			56052	2020	6	52	20	32		68	0.000003000	0.073757000	1528	621693	6389		
1709036213.398357000	192.168.65.254	172.17.0.2			2020	56052	6	1500	20	32		1516	0.000009000	0.073766000	621693	1528	4096		
1709036213.398361000	192.168.65.254	172.17.0.2			2020	56052	6	1500	20	32		1516	0.000004000	0.073770000	623141	1528	4096		
1709036213.398366000	192.168.65.254	172.17.0.2			2020	56052	6	1500	20	32		1516	0.000005000	0.073775000	624589	1528	4096		
1709036213.398368000	172.17.0.2	192.168.65.254			56052	2020	6	52	20	32		68	0.000002000	0.073777000	1528	624589	6434		
1709036213.398372000	192.168.65.254	172.17.0.2			2020	56052	6	1500	20	32		1516	0.000004000	0.073781000	626037	1528	4096		
1709036213.398377000	192.168.65.254	172.17.0.2			2020	56052	6	455	20	32		471	0.000005000	0.073786000	627485	1528	4096		
1709036213.398387000	172.17.0.2	192.168.65.254			56052	2020	6	52	20	32		68	0.000010000	0.073796000	1528	627888	6486		
1709036213.400333000	192.168.65.254	172.17.0.2			2020	56052	6	1500	20	32		1516	0.001946000	0.075742000	627888	1528	4096		
1709036213.400384000	192.168.65.254	172.17.0.2			2020	56052	6	1500	20	32		1516	0.000051000	0.075793000	629336	1528	4096		
1709036213.400396000	172.17.0.2	192.168.65.254			56052	2020	6	52	20	32		68	0.000012000	0.075805000	1528	630784	6531		
1709036213.400447000	192.168.65.254	172.17.0.2			2020	56052	6	1500	20	32		1516	0.000051000	0.075856000	630784	1528	4096		
1709036213.400454000	192.168.65.254	172.17.0.2			2020	56052	6	1500	20	32		1516	0.000007000	0.075863000	632232	1528	4096		
1709036213.400456000	172.17.0.2	192.168.65.254			56052	2020	6	52	20	32		68	0.000002000	0.075865000	1528	633680	6576		
1709036213.400466000	192.168.65.254	172.17.0.2			2020	56052	6	1500	20	32		1516	0.000010000	0.075875000	633680	1528	4096		
1709036213.400472000	192.168.65.254	172.17.0.2			2020	56052	6	1500	20	32		1516	0.000006000	0.075881000	635128	1528	4096		
1709036213.400474000	172.17.0.2	192.168.65.254			56052	2020	6	52	20	32		68	0.000002000	0.075883000	1528	636576	6621		
1709036213.400482000	192.168.65.254	172.17.0.2			2020	56052	6	1500	20	32		1516	0.000008000	0.075891000	636576	1528	4096		
1709036213.400486000	192.168.65.254	172.17.0.2			2020	56052	6	1500	20	32		1516	0.000004000	0.075895000	638024	1528	4096		
1709036213.400487000	172.17.0.2	192.168.65.254			56052	2020	6	52	20	32		68	0.000001000	0.075896000	1528	639472	6667		
1709036213.400495000	192.168.65.254	172.17.0.2			2020	56052	6	1500	20	32		1516	0.000008000	0.075904000	639472	1528	4096		
1709036213.400500000	192.168.65.254	172.17.0.2			2020	56052	6	1500	20	32		1516	0.000005000	0.075909000	640920	1528	4096		
1709036213.400502000	172.17.0.2	192.168.65.254			56052	2020	6	52	20	32		68	0.000002000	0.075911000	1528	642368	6712		
1709036213.400509000	192.168.65.254	172.17.0.2			2020	56052	6	1500	20	32		1516	0.000007000	0.075918000	642368	1528	4096		
1709036213.400641000	192.168.65.254	172.17.0.2			2020	56052	6	561	20	32		577	0.000132000	0.076050000	643816	1528	4096		
1709036213.400699000	172.17.0.2	192.168.65.254			56052	2020	6	52	20	32		68	0.000058000	0.076108000	1528	644325	6757		
1709036213.400740000	192.168.65.254	172.17.0.2			2020	56052	6	1500	20	32		1516	0.000041000	0.076149000	644325	1528	4096		
1709036213.400752000	192.168.65.254	172.17.0.2			2020	56052	6	1500	20	32		1516	0.000012000	0.076161000	645773	1528	4096		
1709036213.400756000	172.17.0.2	192.168.65.254			56052	2020	6	52	20	32		68	0.000004000	0.076165000	1528	647221	6802		
1709036213.400770000	192.168.65.254	172.17.0.2			2020	56052	6	1500	20	32		1516	0.000014000	0.076179000	647221	1528	4096		
1709036213.400776000	192.168.65.254	172.17.0.2			2020	56052	6	1500	20	32		1516	0.000006000	0.076185000	648669	1528	4096		
1709036213.400778000	172.17.0.2	192.168.65.254			56052	2020	6	52	20	32		68	0.000002000	0.076187000	1528	650117	6848		
1709036213.400902000	192.168.65.254	172.17.0.2			2020	56052	6	1500	20	32		1516	0.000124000	0.076311000	650117	1528	4096		
1709036213.400941000	192.168.65.254	172.17.0.2			2020	56052	6	1500	20	32		1516	0.000039000	0.076350000	651565	1528	4096		
1709036213.400945000	172.17.0.2	192.168.65.254			56052	2020	6	52	20	32		68	0.000004000	0.076354000	1528	653013	6893		
1709036213.400975000	192.168.65.254	172.17.0.2			2020	56052	6	1500	20	32		1516	0.000030000	0.076384000	653013	1528	4096		
1709036213.400989000	192.168.65.254	172.17.0.2			2020	56052	6	1500	20	32		1516	0.000014000	0.076398000	654461	1528	4096		
1709036213.400992000	172.17.0.2	192.168.65.254			56052	2020	6	52	20	32		68	0.000003000	0.076401000	1528	655909	6938		
1709036213.400993000	192.168.65.7	172.17.0.2	53	24597			17	59	20			75							
1709036213.401034000	192.168.65.254	172.17.0.2			2020	56052	6	1500	20	32		1516	0.000042000	0.076443000	655909	1528	4096		
1709036213.401048000	192.168.65.254	172.17.0.2			2020	56052	6	1500	20	32		1516	0.000014000	0.076457000	657357	1528	4096		
1709036213.401051000	172.17.0.2	192.168.65.254			56052	2020	6	52	20	32		68	0.000003000	0.076460000	1528	658805	6983		
1709036213.401065000	192.168.65.254	172.17.0.2			2020	56052	6	1500	20	32		1516	0.000014000	0.076474000	658805	1528	4096		
1709036213.401077000	192.168.65.254	172.17.0.2			2020	56052	6	1500	20	32		1516	0.000012000	0.076486000	660253	1528	4096		
1709036213.401079000	172.17.0.2	192.168.65.254			56052	2020	6	52	20	32		68	0.000002000	0.076488000	1528	661701	7029		
1709036213.401096000	192.168.65.254	172.17.0.2			2020	56052	6	1500	20	32		1516	0.000017000	0.076505000	661701	1528	4096		
1709036213.401104000	192.168.65.254	172.17.0.2			2020	56052	6	1500	20	32		1516	0.000008000	0.076513000	663149	1528	4096		
1709036213.401107000	172.17.0.2	192.168.65.254			56052	2020	6	52	20	32		68	0.000003000	0.076516000	1528	664597	7074		
1709036213.401123000	192.168.65.254	172.17.0.2			2020	56052	6	1500	20	32		1516	0.000016000	0.076532000	664597	1528	4096		
1709036213.401132000	192.168.65.7	172.17.0.2	53	42449			17	59	20			75							
1709036213.401155000	192.168.65.254	172.17.0.2			2020	56052	6	1500	20	32		1516	0.000032000	0.076564000	666045	1528	4096		
1709036213.401158000	172.17.0.2	192.168.65.254			56052	2020	6	52	20	32		68	0.000003000	0.076567000	1528	667493	7119		
1709036213.401203000	192.168.65.254	172.17.0.2			2020	56052	6	1500	20	32		1516	0.000045000	0.076612000	667493	1528	4096		
1709036213.401210000	192.168.65.254	172.17.0.2			2020	56052	6	1500	20	32		1516	0.000007000	0.076619000	668941	1528	4096		
1709036213.401477000	172.17.0.2	192.168.65.254			56052	2020	6	52	20	32		68	0.000267000	0.076886000	1528	670389	7164		
1709036213.401560000	192.168.65.254	172.17.0.2			2020	56052	6	1500	20	32		1516	0.000083000	0.076969000	670389	1528	4096		
1709036213.401570000	192.168.65.254	172.17.0.2			2020	56052	6	1500	20	32		1516	0.000010000	0.076979000	671837	1528	4096		
1709036213.401573000	172.17.0.2	192.168.65.254			56052	2020	6	52	20	32		68	0.000003000	0.076982000	1528	673285	7210		
1709036213.402724000	172.17.0.2	192.168.65.7	36596	53			17	59	20			75							
1709036213.403587000	172.17.0.2	192.168.65.254			56052	2020	6	166	20	32		182	0.002014000	0.078996000	1528	673285	7210		
1709036213.403596000	192.168.65.254	172.17.0.2			2020	56052	6	1500	20	32		1516	0.000009000	0.079005000	673285	1528	4096		
1709036213.403645000	192.168.65.254	172.17.0.2			2020	56052	6	1500	20	32		1516	0.000049000	0.079054000	674733	1528	4096		
1709036213.403653000	172.17.0.2	192.168.65.254			56052	2020	6	52	20	32		68	0.000008000	0.079062000	1642	676181	7255		
1709036213.403670000	192.168.65.254	172.17.0.2			2020	56052	6	964	20	32		980	0.000017000	0.079079000	676181	1528	4096		
1709036213.403676000	192.168.65.254	172.17.0.2			2020	56052	6	1500	20	32		1516	0.000006000	0.079085000	677093	1528	4096		
1709036213.403678000	172.17.0.2	192.168.65.254			56052	2020	6	52	20	32		68	0.000002000	0.079087000	1642	678541	7300		
1709036213.403687000	192.168.65.254	172.17.0.2			2020	56052	6	1500	20	32		1516	0.000009000	0.079096000	678541	1528	4096		
1709036213.403721000	192.168.65.254	172.17.0.2			2020	56052	6	1500	20	32		1516	0.000034000	0.079130000	679989	1528	4096		
1709036213.403728000	172.17.0.2	192.168.65.254			56052	2020	6	52	20	32		68	0.000007000	0.079137000	1642	681437	7345		
1709036213.403744000	192.168.65.254	172.17.0.2			2020	56052	6	1500	20	32		1516	0.000016000	0.079153000	681437	1528	4096		
1709036213.403753000	192.168.65.254	172.17.0.2			2020	56052	6	1500	20	32		1516	0.000009000	0.079162000	682885	1528	4096		
1709036213.403755000	172.17.0.2	192.168.65.254			56052	2020	6	52	20	32		68	0.000002000	0.079164000	1642	684333	7391		
1709036213.403764000	192.168.65.254	172.17.0.2			2020	56052	6	1500	20	32		1516	0.000009000	0.079173000	684333	1528	4096		
1709036213.403769000	192.168.65.254	172.17.0.2			2020	56052	6	1500	20	32		1516	0.000005000	0.079178000	685781	1528	4096		
1709036213.403771000	172.17.0.2	192.168.65.254			56052	2020	6	52	20	32		68	0.000002000	0.079180000	1642	687229	7436		
1709036213.403780000	192.168.65.254	172.17.0.2			2020	56052	6	1500	20	32		1516	0.000009000	0.079189000	687229	1528	4096		
1709036213.403785000	192.168.65.254	172.17.0.2			2020	56052	6	1500	20	32		1516	0.000005000	0.079194000	688677	1528	4096		
1709036213.403787000	172.17.0.2	192.168.65.254			56052	2020	6	52	20	32		68	0.000002000	0.079196000	1642	690125	7481		
1709036213.403795000	192.168.65.254	172.17.0.2			2020	56052	6	1500	20	32		1516	0.000008000	0.079204000	690125	1528	4096		
1709036213.403803000	192.168.65.254	172.17.0.2			2020	56052	6	1500	20	32		1516	0.000008000	0.079212000	691573	1528	4096		
1709036213.403805000	172.17.0.2	192.168.65.254			56052	2020	6	52	20	32		68	0.000002000	0.079214000	1642	693021	7526		
1709036213.403812000	192.168.65.254	172.17.0.2			2020	56052	6	1500	20	32		1516	0.000007000	0.079221000	693021	1528	4096		
1709036213.403819000	192.168.65.254	172.17.0.2			2020	56052	6	1500	20	32		1516	0.000007000	0.079228000	694469	1528	4096		
1709036213.403821000	172.17.0.2	192.168.65.254			56052	2020	6	52	20	32		68	0.000002000	0.079230000	1642	695917	7572		
1709036213.403829000	192.168.65.254	172.17.0.2			2020	56052	6	1500	20	32		1516	0.000008000	0.079238000	695917	1528	4096		
1709036213.403834000	192.168.65.254	172.17.0.2			2020	56052	6	1500	20	32		1516	0.000005000	0.079243000	697365	1528	4096		
1709036213.403836000	172.17.0.2	192.168.65.254			56052	2020	6	52	20	32		68	0.000002000	0.079245000	1642	698813	7617		
1709036213.403843000	192.168.65.254	172.17.0.2			2020	56052	6	1500	20	32		1516	0.000007000	0.079252000	698813	1528	4096		
1709036213.403848000	192.168.65.254	172.17.0.2			2020	56052	6	1500	20	32		1516	0.000005000	0.079257000	700261	1528	4096		
1709036213.403851000	172.17.0.2	192.168.65.254			56052	2020	6	52	20	32		68	0.000003000	0.079260000	1642	701709	7662		
1709036213.403860000	192.168.65.254	172.17.0.2			2020	56052	6	1500	20	32		1516	0.000009000	0.079269000	701709	1528	4096		
1709036213.403865000	192.168.65.254	172.17.0.2			2020	56052	6	1500	20	32		1516	0.000005000	0.079274000	703157	1528	4096		
1709036213.403867000	172.17.0.2	192.168.65.254			56052	2020	6	52	20	32		68	0.000002000	0.079276000	1642	704605	7707		
1709036213.403874000	192.168.65.254	172.17.0.2			2020	56052	6	1500	20	32		1516	0.000007000	0.079283000	704605	1528	4096		
1709036213.403880000	192.168.65.254	172.17.0.2			2020	56052	6	1500	20	32		1516	0.000006000	0.079289000	706053	1528	4096		
1709036213.403882000	172.17.0.2	192.168.65.254			56052	2020	6	52	20	32		68	0.000002000	0.079291000	1642	707501	7753		
1709036213.403891000	192.168.65.254	172.17.0.2			2020	56052	6	1500	20	32		1516	0.000009000	0.079300000	707501	1528	4096		
1709036213.403897000	192.168.65.254	172.17.0.2			2020	56052	6	964	20	32		980	0.000006000	0.079306000	708949	1528	4096		
1709036213.403899000	172.17.0.2	192.168.65.254			56052	2020	6	52	20	32		68	0.000002000	0.079308000	1642	709861	7798		
1709036213.403908000	192.168.65.254	172.17.0.2			2020	56052	6	1500	20	32		1516	0.000009000	0.079317000	709861	1528	4096		
1709036213.403914000	192.168.65.254	172.17.0.2			2020	56052	6	1500	20	32		1516	0.000006000	0.079323000	711309	1528	4096		
1709036213.403920000	172.17.0.2	192.168.65.254			56052	2020	6	52	20	32		68	0.000006000	0.079329000	1642	712757	7843		
1709036213.403939000	192.168.65.254	172.17.0.2			2020	56052	6	1500	20	32		1516	0.000019000	0.079348000	712757	1528	4096		
1709036213.403944000	192.168.65.254	172.17.0.2			2020	56052	6	1500	20	32		1516	0.000005000	0.079353000	714205	1528	4096		
1709036213.403946000	172.17.0.2	192.168.65.254			56052	2020	6	52	20	32		68	0.000002000	0.079355000	1642	715653	7888		
1709036213.403954000	192.168.65.254	172.17.0.2			2020	56052	6	1500	20	32		1516	0.000008000	0.079363000	715653	1528	4096		
1709036213.403959000	192.168.65.254	172.17.0.2			2020	56052	6	1500	20	32		1516	0.000005000	0.079368000	717101	1528	4096		
1709036213.403960000	172.17.0.2	192.168.65.254			56052	2020	6	52	20	32		68	0.000001000	0.079369000	1642	718549	7934		
1709036213.403968000	192.168.65.254	172.17.0.2			2020	56052	6	1500	20	32		1516	0.000008000	0.079377000	718549	1528	4096		
1709036213.404335000	192.168.65.254	172.17.0.2			2020	56052	6	1500	20	32		1516	0.000367000	0.079744000	719997	1528	4096		
1709036213.404340000	172.17.0.2	192.168.65.254			56052	2020	6	52	20	32		68	0.000005000	0.079749000	1642	721445	7977		
1709036213.404413000	192.168.65.254	172.17.0.2			2020	56052	6	1500	20	32		1516	0.000073000	0.079822000	721445	1528	4096		
1709036213.404431000	192.168.65.254	172.17.0.2			2020	56052	6	1500	20	32		1516	0.000018000	0.079840000	722893	1528	4096		
1709036213.404441000	192.168.65.254	172.17.0.2			2020	56052	6	1500	20	32		1516	0.000010000	0.079850000	724341	1528	4096		
1709036213.404446000	192.168.65.254	172.17.0.2			2020	56052	6	1500	20	32		1516	0.000005000	0.079855000	725789	1528	4096		
1709036213.404451000	192.168.65.254	172.17.0.2			2020	56052	6	1500	20	32		1516	0.000005000	0.079860000	727237	1528	4096		
1709036213.404456000	192.168.65.254	172.17.0.2			2020	56052	6	1500	20	32		1516	0.000005000	0.079865000	728685	1528	4096		
1709036213.404459000	172.17.0.2	192.168.65.254			56052	2020	6	52	20	32		68	0.000003000	0.079868000	1642	728685	7977		
1709036213.404462000	192.168.65.254	172.17.0.2			2020	56052	6	1500	20	32		1516	0.000003000	0.079871000	730133	1528	4096		
1709036213.404467000	192.168.65.254	172.17.0.2			2020	56052	6	1500	20	32		1516	0.000005000	0.079876000	731581	1528	4096		
1709036213.404473000	192.168.65.254	172.17.0.2			2020	56052	6	1500	20	32		1516	0.000006000	0.079882000	733029	1528	4096		
1709036213.404477000	172.17.0.2	192.168.65.254			56052	2020	6	52	20	32		68	0.000004000	0.079886000	1642	734477	7977		
1709036213.404479000	192.168.65.254	172.17.0.2			2020	56052	6	1500	20	32		1516	0.000002000	0.079888000	734477	1528	4096		
1709036213.404484000	192.168.65.254	172.17.0.2			2020	56052	6	1500	20	32		1516	0.000005000	0.079893000	735925	1528	4096		
1709036213.404489000	192.168.65.254	172.17.0.2			2020	56052	6	1500	20	32		1516	0.000005000	0.079898000	737373	1528	4096		
1709036213.404494000	192.168.65.254	172.17.0.2			2020	56052	6	1500	20	32		1516	0.000005000	0.079903000	738821	1528	4096		
1709036213.404501000	192.168.65.254	172.17.0.2			2020	56052	6	1500	20	32		1516	0.000007000	0.079910000	740269	1528	4096		
1709036213.404511000	192.168.65.254	172.17.0.2			2020	56052	6	964	20	32		980	0.000010000	0.079920000	741717	1528	4096		
1709036213.404554000	172.17.0.2	192.168.65.254			56052	2020	6	52	20	32		68	0.000043000	0.079963000	1642	742629	7977		
1709036213.404998000	192.168.65.254	172.17.0.2			2020	56052	6	1500	20	32		1516	0.000444000	0.080407000	742629	1528	4096		
1709036213.405037000	192.168.65.254	172.17.0.2			2020	56052	6	1500	20	32		1516	0.000039000	0.080446000	744077	1528	4096		
1709036213.405045000	192.168.65.254	172.17.0.2			2020	56052	6	1500	20	32		1516	0.000008000	0.080454000	745525	1528	4096		
1709036213.405050000	192.168.65.254	172.17.0.2			2020	56052	6	1500	20	32		1516	0.000005000	0.080459000	746973	1528	4096		
1709036213.405055000	192.168.65.254	172.17.0.2			2020	56052	6	1500	20	32		1516	0.000005000	0.080464000	748421	1528	4096		
1709036213.405061000	192.168.65.254	172.17.0.2			2020	56052	6	1500	20	32		1516	0.000006000	0.080470000	749869	1528	4096		
1709036213.405067000	192.168.65.254	172.17.0.2			2020	56052	6	1500	20	32		1516	0.000006000	0.080476000	751317	1528	4096		
1709036213.405072000	192.168.65.254	172.17.0.2			2020	56052	6	1500	20	32		1516	0.000005000	0.080481000	752765	1528	4096		
1709036213.405090000	172.17.0.2	192.168.65.254			56052	2020	6	52	20	32		68	0.000018000	0.080499000	1642	749869	7962		
1709036213.405186000	172.17.0.2	192.168.65.254			56052	2020	6	52	20	32		68	0.000096000	0.080595000	1642	754213	7977		
1709036213.405209000	192.168.65.254	172.17.0.2			2020	56052	6	1500	20	32		1516	0.000023000	0.080618000	754213	1528	4096		
1709036213.405380000	192.168.65.254	172.17.0.2			2020	56052	6	1500	20	32		1516	0.000171000	0.080789000	755661	1528	4096		
1709036213.405386000	172.17.0.2	192.168.65.254			56052	2020	6	52	20	32		68	0.000006000	0.080795000	1642	757109	7977		
1709036213.405402000	192.168.65.254	172.17.0.2			2020	56052	6	1500	20	32		1516	0.000016000	0.080811000	757109	1528	4096		
1709036213.405409000	192.168.65.254	172.17.0.2			2020	56052	6	1500	20	32		1516	0.000007000	0.080818000	758557	1528	4096		
1709036213.405414000	192.168.65.254	172.17.0.2			2020	56052	6	1500	20	32		1516	0.000005000	0.080823000	760005	1528	4096		
1709036213.405419000	192.168.65.254	172.17.0.2			2020	56052	6	1500	20	32		1516	0.000005000	0.080828000	761453	1528	4096		
1709036213.405425000	192.168.65.254	172.17.0.2			2020	56052	6	1500	20	32		1516	0.000006000	0.080834000	762901	1528	4096		
1709036213.405504000	172.17.0.2	192.168.65.254			56052	2020	6	52	20	32		68	0.000079000	0.080913000	1642	764349	7977		
1709036213.405670000	192.168.65.7	172.17.0.2	53	36596			17	59	20			75							
1709036213.405956000	192.168.65.254	172.17.0.2			2020	56052	6	1500	20	32		1516	0.000452000	0.081365000	764349	1528	4096		
1709036213.405967000	192.168.65.254	172.17.0.2			2020	56052	6	1500	20	32		1516	0.000011000	0.081376000	765797	1528	4096		
1709036213.405979000	192.168.65.254	172.17.0.2			2020	56052	6	1500	20	32		1516	0.000012000	0.081388000	767245	1528	4096		
1709036213.405983000	192.168.65.254	172.17.0.2			2020	56052	6	1500	20	32		1516	0.000004000	0.081392000	768693	1528	4096		
1709036213.405988000	192.168.65.254	172.17.0.2			2020	56052	6	1500	20	32		1516	0.000005000	0.081397000	770141	1528	4096		
1709036213.405993000	192.168.65.254	172.17.0.2			2020	56052	6	1500	20	32		1516	0.000005000	0.081402000	771589	1528	4096		
1709036213.405999000	192.168.65.254	172.17.0.2			2020	56052	6	1500	20	32		1516	0.000006000	0.081408000	773037	1528	4096		
1709036213.406003000	192.168.65.254	172.17.0.2			2020	56052	6	964	20	32		980	0.000004000	0.081412000	774485	1528	4096		
1709036213.406009000	192.168.65.254	172.17.0.2			2020	56052	6	1500	20	32		1516	0.000006000	0.081418000	775397	1528	4096		
1709036213.406014000	192.168.65.254	172.17.0.2			2020	56052	6	1500	20	32		1516	0.000005000	0.081423000	776845	1528	4096		
1709036213.406035000	172.17.0.2	192.168.65.254			56052	2020	6	52	20	32		68	0.000021000	0.081444000	1642	776845	7977		
1709036213.406420000	192.168.65.254	172.17.0.2			2020	56052	6	1500	20	32		1516	0.000385000	0.081829000	778293	1528	4096		
1709036213.406426000	172.17.0.2	192.168.65.254			56052	2020	6	52	20	32		68	0.000006000	0.081835000	1642	779741	7977		
1709036213.406490000	192.168.65.254	172.17.0.2			2020	56052	6	1500	20	32		1516	0.000064000	0.081899000	779741	1528	4096		
1709036213.406498000	192.168.65.254	172.17.0.2			2020	56052	6	1500	20	32		1516	0.000008000	0.081907000	781189	1528	4096		
1709036213.406500000	172.17.0.2	192.168.65.254			56052	2020	6	52	20	32		68	0.000002000	0.081909000	1642	782637	7977		
1709036213.406511000	192.168.65.254	172.17.0.2			2020	56052	6	1500	20	32		1516	0.000011000	0.081920000	782637	1528	4096		
1709036213.406778000	192.168.65.254	172.17.0.2			2020	56052	6	1500	20	32		1516	0.000267000	0.082187000	784085	1528	4096		
1709036213.406783000	172.17.0.2	192.168.65.254			56052	2020	6	52	20	32		68	0.000005000	0.082192000	1642	785533	7977		
1709036213.406847000	192.168.65.254	172.17.0.2			2020	56052	6	1500	20	32		1516	0.000064000	0.082256000	785533	1528	4096		
1709036213.406859000	192.168.65.254	172.17.0.2			2020	56052	6	1500	20	32		1516	0.000012000	0.082268000	786981	1528	4096		
1709036213.406865000	192.168.65.254	172.17.0.2			2020	56052	6	1500	20	32		1516	0.000006000	0.082274000	788429	1528	4096		
1709036213.406867000	172.17.0.2	192.168.65.254			56052	2020	6	52	20	32		68	0.000002000	0.082276000	1642	788429	7977		
1709036213.407037000	192.168.65.254	172.17.0.2			2020	56052	6	1500	20	32		1516	0.000170000	0.082446000	789877	1528	4096		
1709036213.407042000	172.17.0.2	192.168.65.254			56052	2020	6	52	20	32		68	0.000005000	0.082451000	1642	791325	7977		
1709036213.407104000	192.168.65.254	172.17.0.2			2020	56052	6	179	20	32		195	0.000062000	0.082513000	791325	1528	4096		
1709036213.407341000	192.168.65.254	172.17.0.2			2020	56052	6	52	20	32		68	0.000237000	0.082750000	791452	1642	4095		
1709036213.411854000	192.168.65.254	172.17.0.2			2020	56052	6	108	20	32		124	0.004513000	0.087263000	791452	1642	4096		
1709036213.411894000	192.168.65.254	172.17.0.2			2020	56052	6	1500	20	32		1516	0.000040000	0.087303000	791508	1642	4096		
1709036213.411900000	192.168.65.254	172.17.0.2			2020	56052	6	1500	20	32		1516	0.000006000	0.087309000	792956	1642	4096		
1709036213.411905000	192.168.65.254	172.17.0.2			2020	56052	6	1500	20	32		1516	0.000005000	0.087314000	794404	1642	4096		
1709036213.411910000	192.168.65.254	172.17.0.2			2020	56052	6	1500	20	32		1516	0.000005000	0.087319000	795852	1642	4096		
1709036213.411914000	192.168.65.254	172.17.0.2			2020	56052	6	1500	20	32		1516	0.000004000	0.087323000	797300	1642	4096		
1709036213.411919000	192.168.65.254	172.17.0.2			2020	56052	6	1500	20	32		1516	0.000005000	0.087328000	798748	1642	4096		
1709036213.411939000	192.168.65.254	172.17.0.2			2020	56052	6	1500	20	32		1516	0.000020000	0.087348000	800196	1642	4096		
1709036213.411949000	192.168.65.254	172.17.0.2			2020	56052	6	1500	20	32		1516	0.000010000	0.087358000	801644	1642	4096		
1709036213.411954000	192.168.65.254	172.17.0.2			2020	56052	6	1500	20	32		1516	0.000005000	0.087363000	803092	1642	4096		
1709036213.411959000	192.168.65.254	172.17.0.2			2020	56052	6	1500	20	32		1516	0.000005000	0.087368000	804540	1642	4096		
1709036213.411963000	192.168.65.254	172.17.0.2			2020	56052	6	1500	20	32		1516	0.000004000	0.087372000	805988	1642	4096		
1709036213.411967000	192.168.65.254	172.17.0.2			2020	56052	6	561	20	32		577	0.000004000	0.087376000	807436	1642	4096		
1709036213.411972000	192.168.65.254	172.17.0.2			2020	56052	6	1500	20	32		1516	0.000005000	0.087381000	807945	1642	4096		
1709036213.411976000	192.168.65.254	172.17.0.2			2020	56052	6	1500	20	32		1516	0.000004000	0.087385000	809393	1642	4096		
1709036213.411981000	192.168.65.254	172.17.0.2			2020	56052	6	1500	20	32		1516	0.000005000	0.087390000	810841	1642	4096		
1709036213.411985000	192.168.65.254	172.17.0.2			2020	56052	6	1500	20	32		1516	0.000004000	0.087394000	812289	1642	4096		
1709036213.411989000	192.168.65.254	172.17.0.2			2020	56052	6	1500	20	32		1516	0.000004000	0.087398000	813737	1642	4096		
1709036213.411995000	192.168.65.254	172.17.0.2			2020	56052	6	1500	20	32		1516	0.000006000	0.087404000	815185	1642	4096		
1709036213.412118000	192.168.65.254	172.17.0.2			2020	56052	6	1500	20	32		1516	0.000123000	0.087527000	816633	1642	4096		
1709036213.412348000	192.168.65.254	172.17.0.2			2020	56052	6	1500	20	32		1516	0.000230000	0.087757000	818081	1642	4096		
1709036213.412358000	192.168.65.254	172.17.0.2			2020	56052	6	1500	20	32		1516	0.000010000	0.087767000	819529	1642	4096		
1709036213.412363000	192.168.65.254	172.17.0.2			2020	56052	6	1500	20	32		1516	0.000005000	0.087772000	820977	1642	4096		
1709036213.412622000	192.168.65.254	172.17.0.2			2020	56052	6	1500	20	32		1516	0.000259000	0.088031000	822425	1642	4096		
1709036213.412632000	192.168.65.254	172.17.0.2			2020	56052	6	1500	20	32		1516	0.000010000	0.088041000	823873	1642	4096		
1709036213.412641000	192.168.65.254	172.17.0.2			2020	56052	6	1500	20	32		1516	0.000009000	0.088050000	825321	1642	4096		
1709036213.412651000	192.168.65.254	172.17.0.2			2020	56052	6	1500	20	32		1516	0.000010000	0.088060000	826769	1642	4096		
1709036213.412656000	192.168.65.254	172.17.0.2			2020	56052	6	1500	20	32		1516	0.000005000	0.088065000	828217	1642	4096		
